,customer_id,age,gender,region,customer_type,plan_type,plan_tier,monthly_fee_€,contract_length_months,auto_renewal,subscription_status,avg_monthly_data_gb,avg_monthly_voice_minutes,sms_per_month,roaming_last_3m,loyalty_member,app_logins_per_month,dropped_calls_last_month,avg_download_speed_mbps,coverage_complaints_6m,csat_score,payment_method,on_time_payments,late_payments_6m,outstanding_balance_€,discount_last_renewal,downgraded_last_6m,last_offer_accepted,campaign_ctr,support_tickets_6m,avg_resolution_time_hrs,email_open_rate,nps_score,subscription_start_date,subscription_end_date,first_name,last_name,full_name,email,Phone,tenure_days
345,TI-2022-000346,50,Female,Other,Individual,Postpay,Essentials,88,1,No,Active,46.7,2340,191,Yes,No,23,3,169.3,0,3,Direct Debit,Yes,5,292.98,Yes,No,No,0.14,2,60.8,0.22,76,2022-12-02,2023-01-01,Katherine,Wright,Katherine Wright,katherine_wright@icloud.com,+353-87-3999029,30
346,TI-2024-000347,65,Male,Cork,Family,Prepay,Freedom,22,12,Yes,Active,42.4,2985,150,No,Yes,24,9,106.3,3,3,Credit Card,Yes,3,303.17,Yes,No,Yes,0.25,3,18.7,0.76,-2,2024-03-20,2025-03-15,Gregory,Clark,Gregory Clark,gregory_clark@outlook.com,+353-21-8787270,360
347,TI-2023-000348,29,Male,Cork,Family,Prepay,Unlimited,37,24,Yes,Active,85.4,811,364,Yes,Yes,28,19,182.2,0,2,Credit Card,Yes,2,100.29,Yes,No,No,0.2,2,11.3,0.31,-2,2023-10-17,2025-10-06,Kenneth,Baker,Kenneth Baker,kenneth_baker@hotmail.com,+353-21-4592414,720
348,TI-2022-000349,68,Female,Dublin,Individual,Postpay,Freedom,42,12,No,Active,45.6,1488,410,No,Yes,13,17,27.7,0,3,Credit Card,Yes,2,171.95,Yes,Yes,No,0.21,0,26.5,0.29,-71,2022-10-24,2023-10-19,Jessica,Rodriguez,Jessica Rodriguez,jessica_rodriguez@hotmail.com,+353-1-3327214,360
349,TI-2022-000350,39,Female,Dublin,Business,SIM-only,Essentials,32,12,Yes,Active,57.4,1908,112,No,No,18,1,3.9,2,2,Debit Card,Yes,2,422.62,No,No,Yes,0.17,2,29.5,0.0,-66,2022-08-22,2023-08-17,Cynthia,Ramirez,Cynthia Ramirez,cynthia_ramirez@icloud.com,+353-1-7894943,360
350,TI-2024-000351,39,Female,Galway,Individual,Prepay,Freedom,27,12,Yes,Cancelled,26.9,1573,272,No,Yes,29,3,6.1,3,5,Direct Debit,Yes,3,43.93,Yes,No,No,0.69,2,24.2,0.27,-38,2024-04-07,2025-04-02,Melissa,Harris,Melissa Harris,melissa_harris@gmail.com,+353-91-558066,360
351,TI-2024-000352,63,Male,Cork,Individual,Postpay,Freedom,39,1,Yes,Active,75.6,866,175,No,Yes,2,14,122.9,3,3,Credit Card,Yes,4,428.97,Yes,No,No,0.28,2,70.3,0.22,49,2024-05-17,2024-06-16,Joshua,Flores,Joshua Flores,joshua_flores@outlook.com,+353-21-4954934,30
352,TI-2024-000353,47,Male,Cork,Family,Prepay,Freedom,35,24,Yes,Active,55.5,2427,148,No,Yes,16,3,69.2,3,3,Debit Card,Yes,3,241.85,No,Yes,No,0.08,3,63.5,0.34,70,2024-09-11,2026-09-01,John,Clark,John Clark,john_clark@yahoo.com,+353-21-8284986,720
353,TI-2024-000354,55,Female,Galway,Family,Postpay,Freedom,25,1,Yes,Active,81.9,1766,177,No,Yes,13,15,48.0,0,3,Credit Card,Yes,0,418.57,No,No,Yes,0.05,0,63.0,0.15,-73,2024-05-28,2024-06-27,Nicole,Allen,Nicole Allen,nicole_allen@hotmail.com,+353-91-621887,30
354,TI-2022-000355,55,Female,Galway,Individual,Prepay,Unlimited,86,12,No,Cancelled,79.2,2309,423,No,No,9,14,185.0,0,2,Debit Card,Yes,5,159.0,No,No,Yes,0.4,0,29.3,0.59,45,2022-09-10,2023-09-05,Rebecca,Roberts,Rebecca Roberts,rebecca_roberts@outlook.com,+353-91-260170,360
355,TI-2025-000356,62,Female,Dublin,Family,Prepay,Freedom,48,12,No,Active,25.4,579,381,Yes,Yes,12,17,298.5,4,2,Credit Card,Yes,4,169.42,No,No,No,0.69,3,69.4,0.24,-69,2025-05-12,2026-05-07,Donna,Clark,Donna Clark,donna_clark@icloud.com,+353-1-7993406,360
356,TI-2024-000357,68,Male,Galway,Individual,Postpay,Freedom,42,1,Yes,Active,73.0,2404,222,No,No,21,6,54.1,1,1,Credit Card,Yes,0,375.8,Yes,No,No,0.53,2,49.6,0.83,-32,2024-12-24,2025-01-23,William,Torres,William Torres,william_torres@icloud.com,+353-91-351521,30
357,TI-2025-000358,25,Female,Dublin,Individual,Prepay,Freedom,35,1,Yes,Active,81.0,1442,258,No,Yes,3,14,164.4,1,2,Debit Card,No,5,392.5,No,No,No,0.34,2,60.1,0.28,81,2025-04-19,2025-05-19,Kimberly,Scott,Kimberly Scott,kimberly_scott@hotmail.com,+353-1-3957852,30
358,TI-2024-000359,44,Male,Galway,Individual,Postpay,Essentials,57,1,Yes,Active,37.9,697,272,No,No,10,10,36.8,1,2,Debit Card,Yes,5,114.82,Yes,No,No,0.13,0,36.6,0.21,61,2024-08-23,2024-09-22,Jack,Sanchez,Jack Sanchez,jack_sanchez@hotmail.com,+353-91-655003,30
359,TI-2025-000360,44,Male,Galway,Family,Postpay,Unlimited,74,24,Yes,Active,21.4,1976,188,No,No,14,18,280.3,2,4,Credit Card,Yes,0,486.44,No,No,No,0.18,2,12.4,0.06,58,2025-01-20,2027-01-10,James,Davis,James Davis,james_davis@outlook.com,+353-91-726913,720
360,TI-2024-000361,51,Female,Other,Individual,Prepay,Essentials,47,24,Yes,Active,5.3,2490,305,Yes,Yes,14,7,88.2,0,3,Credit Card,Yes,3,42.25,No,No,No,0.15,1,64.0,0.74,9,2024-05-11,2026-05-01,Nicole,Martin,Nicole Martin,nicole_martin@mail.com,+353-86-9217053,720
361,TI-2024-000362,38,Male,Dublin,Individual,Prepay,Freedom,11,12,No,Active,47.8,725,377,Yes,No,29,0,263.6,4,2,Debit Card,Yes,2,34.25,No,No,No,0.28,2,35.5,0.51,-4,2024-10-24,2025-10-19,Benjamin,Taylor,Benjamin Taylor,benjamin_taylor@outlook.com,+353-1-8539980,360
362,TI-2023-000363,47,Female,Dublin,Individual,Postpay,Unlimited,15,12,Yes,Active,38.5,285,89,No,Yes,23,2,85.6,4,3,Direct Debit,Yes,4,297.75,No,No,No,0.34,2,69.8,0.11,31,2023-01-03,2023-12-29,Laura,Robinson,Laura Robinson,laura_robinson@outlook.com,+353-1-9609682,360
363,TI-2023-000364,50,Male,Dublin,Family,Prepay,Freedom,55,24,No,Active,57.7,1891,342,No,Yes,1,4,242.0,1,3,Direct Debit,Yes,5,361.37,No,No,No,0.58,4,19.1,0.22,41,2023-03-23,2025-03-12,George,Wilson,George Wilson,george_wilson@outlook.com,+353-1-1860869,720
364,TI-2024-000365,45,Male,Dublin,Individual,Postpay,Freedom,59,0,Yes,Active,22.9,569,261,No,Yes,10,17,63.6,2,4,Direct Debit,Yes,1,480.44,No,No,Yes,0.06,0,71.5,1.0,-86,2024-05-09,2024-08-18,Raymond,Anderson,Raymond Anderson,raymond_anderson@hotmail.com,+353-1-2909206,101
365,TI-2023-000366,64,Female,Dublin,Family,Postpay,Freedom,47,1,Yes,Active,86.7,2887,155,No,Yes,1,11,88.5,2,3,Direct Debit,No,5,202.47,Yes,No,No,0.2,0,16.8,0.81,87,2023-02-12,2023-03-14,Mary,Rivera,Mary Rivera,mary_rivera@outlook.com,+353-1-5279909,30
366,TI-2025-000367,50,Female,Other,Individual,Postpay,Unlimited,97,12,Yes,Active,29.5,1964,199,No,No,22,11,58.6,1,2,Credit Card,No,2,12.65,No,No,No,0.14,1,27.1,0.35,-81,2025-01-14,2026-01-09,Sandra,Walker,Sandra Walker,sandra_walker@mail.com,+353-85-1180422,360
367,TI-2024-000368,22,Female,Dublin,Individual,Prepay,Freedom,27,24,Yes,Active,26.5,1513,54,Yes,Yes,28,18,80.0,1,3,Credit Card,Yes,5,301.45,Yes,No,No,0.25,1,43.2,0.54,-81,2024-07-26,2026-07-16,Carol,Hill,Carol Hill,carol_hill@icloud.com,+353-1-5475904,720
368,TI-2022-000369,65,Female,Dublin,Individual,Prepay,Unlimited,36,24,Yes,Cancelled,50.7,497,253,Yes,No,4,8,250.6,0,1,Credit Card,Yes,1,144.85,No,No,No,0.31,1,50.2,0.42,76,2022-12-05,2024-11-24,Sandra,Jackson,Sandra Jackson,sandra_jackson@yahoo.com,+353-1-4116055,720
369,TI-2024-000370,36,Female,Galway,Family,Prepay,Essentials,50,1,No,Active,52.4,1917,441,Yes,Yes,12,10,192.1,2,1,Credit Card,Yes,3,216.47,Yes,No,No,0.51,0,52.1,0.04,-2,2024-04-09,2024-05-09,Jessica,Williams,Jessica Williams,jessica_williams@hotmail.com,+353-91-476086,30
370,TI-2024-000371,21,Female,Cork,Business,Prepay,Freedom,81,0,Yes,Active,25.4,704,172,No,Yes,0,16,122.4,4,4,Debit Card,Yes,5,244.23,Yes,Yes,No,0.32,4,34.8,0.78,-33,2024-09-29,2025-05-17,Rebecca,Martinez,Rebecca Martinez,rebecca_martinez@icloud.com,+353-21-4022043,230
371,TI-2023-000372,52,Female,Galway,Individual,Postpay,Unlimited,83,1,No,Active,30.8,1356,199,Yes,No,6,15,291.5,1,2,Direct Debit,No,4,32.26,No,No,No,0.32,4,6.5,0.72,-83,2023-01-13,2023-02-12,Melissa,Thompson,Melissa Thompson,melissa_thompson@mail.com,+353-91-252669,30
372,TI-2025-000373,66,Male,Dublin,Individual,Postpay,Essentials,26,1,Yes,Cancelled,21.1,561,402,No,No,6,3,140.0,0,4,Credit Card,Yes,3,242.99,Yes,No,No,0.58,3,36.2,0.41,51,2025-01-22,2025-02-21,Matthew,Robinson,Matthew Robinson,matthew_robinson@hotmail.com,+353-1-1316466,30
373,TI-2024-000374,34,Female,Cork,Individual,Prepay,Freedom,71,1,No,Active,73.3,1998,101,No,No,9,9,291.0,4,1,Debit Card,No,1,213.16,No,No,Yes,0.36,0,24.8,0.85,54,2024-04-14,2024-05-14,Stephanie,Moore,Stephanie Moore,stephanie_moore@yahoo.com,+353-21-5198565,30
374,TI-2024-000375,61,Male,Dublin,Individual,Prepay,Essentials,38,12,Yes,Active,78.2,31,284,No,No,5,14,59.8,2,2,Debit Card,Yes,0,356.27,Yes,No,Yes,0.23,3,47.7,0.53,-68,2024-08-09,2025-08-04,Richard,Adams,Richard Adams,richard_adams@icloud.com,+353-1-4258943,360
375,TI-2025-000376,45,Other,Dublin,Individual,Prepay,Freedom,67,0,No,Active,48.9,42,150,Yes,No,19,18,271.5,1,3,Debit Card,Yes,5,322.83,No,No,No,0.18,2,13.9,0.07,24,2025-03-30,2026-03-20,Jason,Martin,Jason Martin,jason_martin@hotmail.com,+353-1-5543103,355
376,TI-2025-000377,47,Female,Other,Individual,Postpay,Freedom,79,24,Yes,Active,72.8,1916,110,Yes,Yes,11,2,5.1,1,2,Credit Card,Yes,3,92.61,No,No,No,0.11,1,29.0,0.26,-37,2025-05-23,2027-05-13,Ashley,Taylor,Ashley Taylor,ashley_taylor@gmail.com,+353-86-8951963,720
377,TI-2025-000378,46,Male,Dublin,Individual,Prepay,Freedom,87,1,No,Active,74.9,1374,415,No,No,12,4,164.0,0,5,Debit Card,Yes,5,103.07,No,Yes,No,0.4,3,69.6,0.46,52,2025-05-22,2025-06-21,Brian,Green,Brian Green,brian_green@icloud.com,+353-1-8866743,30
378,TI-2023-000379,63,Female,Cork,Individual,Postpay,Essentials,31,12,No,Cancelled,18.1,1845,265,No,Yes,23,10,127.5,0,2,Credit Card,Yes,4,125.5,Yes,No,No,0.26,3,7.3,0.1,-32,2023-08-06,2024-07-31,Emily,Wright,Emily Wright,emily_wright@gmail.com,+353-21-4192583,360
379,TI-2024-000380,23,Female,Cork,Individual,Prepay,Essentials,15,0,Yes,Active,96.8,558,90,No,Yes,27,4,158.0,2,3,Direct Debit,Yes,5,89.48,Yes,No,Yes,0.21,0,43.8,0.57,45,2024-12-26,2025-02-26,Linda,Harris,Linda Harris,linda_harris@outlook.com,+353-21-5039736,62
380,TI-2025-000381,52,Male,Dublin,Family,Postpay,Essentials,35,1,Yes,Active,83.0,2317,176,No,Yes,10,6,166.5,1,5,Direct Debit,Yes,3,328.61,No,No,No,0.33,1,7.4,0.12,-56,2025-03-30,2025-04-29,Samuel,Walker,Samuel Walker,samuel_walker@yahoo.com,+353-1-5815326,30
381,TI-2024-000382,58,Female,Other,Individual,Postpay,Freedom,48,0,Yes,Active,24.4,1436,448,No,Yes,17,5,117.3,0,4,Credit Card,Yes,2,497.22,Yes,No,No,0.43,1,12.1,0.2,9,2024-08-24,2024-12-28,Linda,Thomas,Linda Thomas,linda_thomas@gmail.com,+353-83-9986906,126
382,TI-2024-000383,54,Female,Dublin,Individual,Prepay,Freedom,21,24,No,Active,22.7,942,230,No,Yes,1,12,299.5,1,2,Credit Card,Yes,3,326.05,Yes,No,Yes,0.34,4,44.0,0.89,-81,2024-09-16,2026-09-06,Melissa,Moore,Melissa Moore,melissa_moore@outlook.com,+353-1-4460899,720
383,TI-2022-000384,41,Male,Galway,Family,Prepay,Unlimited,23,24,Yes,Active,16.9,1598,28,No,No,15,1,293.0,2,4,Debit Card,Yes,1,303.34,No,No,Yes,0.33,3,32.5,1.0,-66,2022-09-01,2024-08-21,Timothy,Clark,Timothy Clark,timothy_clark@mail.com,+353-91-814974,720
384,TI-2023-000385,46,Female,Other,Individual,Postpay,Freedom,31,1,Yes,Active,18.1,1370,442,No,No,1,18,288.6,1,2,Credit Card,Yes,3,204.96,No,No,No,0.18,4,39.9,0.55,33,2023-12-03,2024-01-02,Rachel,Walker,Rachel Walker,rachel_walker@yahoo.com,+353-86-8424397,30
385,TI-2024-000386,66,Male,Cork,Individual,Prepay,Freedom,60,1,Yes,Active,76.1,1928,300,No,Yes,18,10,293.7,4,1,Credit Card,Yes,4,156.29,Yes,No,No,0.54,3,63.5,0.62,-10,2024-10-24,2024-11-23,Steven,Taylor,Steven Taylor,steven_taylor@icloud.com,+353-21-6528562,30
386,TI-2023-000387,63,Female,Other,Individual,Postpay,Unlimited,32,24,Yes,Active,49.6,1636,194,No,Yes,5,19,238.1,1,1,Direct Debit,Yes,3,455.54,Yes,No,Yes,0.17,0,59.0,0.8,-92,2023-12-24,2025-12-13,Carol,Miller,Carol Miller,carol_miller@yahoo.com,+353-89-6248684,720
387,TI-2025-000388,48,Other,Dublin,Individual,Postpay,Freedom,57,1,No,Active,79.4,2084,306,No,Yes,0,4,296.6,3,3,Credit Card,Yes,3,484.5,Yes,No,No,0.28,0,64.0,0.7,79,2025-03-22,2025-04-21,Jessica,Martin,Jessica Martin,jessica_martin@gmail.com,+353-1-8519292,30
388,TI-2024-000389,52,Female,Cork,Individual,Postpay,Unlimited,80,0,Yes,Active,75.9,91,238,No,Yes,10,8,267.8,3,1,Credit Card,Yes,4,248.39,No,No,No,0.31,2,44.8,0.18,55,2024-01-25,2024-04-08,Carolyn,Campbell,Carolyn Campbell,carolyn_campbell@outlook.com,+353-21-1831851,74
389,TI-2022-000390,50,Male,Dublin,Individual,Postpay,Freedom,59,12,Yes,Cancelled,62.4,1843,356,No,No,17,5,125.4,2,5,Debit Card,Yes,3,145.1,Yes,No,No,0.5,3,35.8,0.41,-82,2022-09-02,2023-08-28,Gary,White,Gary White,gary_white@outlook.com,+353-1-3193192,360
390,TI-2023-000391,69,Female,Galway,Business,Prepay,Essentials,98,24,No,Active,70.2,184,478,No,Yes,9,16,235.6,2,5,Credit Card,Yes,4,385.06,No,Yes,No,0.22,3,33.6,0.54,2,2023-12-27,2025-12-16,Susan,Rodriguez,Susan Rodriguez,susan_rodriguez@hotmail.com,+353-91-702928,720
391,TI-2022-000392,38,Female,Other,Individual,Prepay,Essentials,22,0,Yes,Active,6.7,727,383,No,Yes,17,18,273.7,2,2,Credit Card,Yes,1,66.23,Yes,No,No,0.43,1,53.5,0.36,-16,2022-11-01,2023-08-20,Linda,Brown,Linda Brown,linda_brown@icloud.com,+353-85-2710464,292
392,TI-2025-000393,49,Male,Dublin,Individual,Postpay,Freedom,94,1,Yes,Active,34.6,1051,266,No,No,29,7,214.1,4,4,Debit Card,Yes,4,382.79,Yes,No,Yes,0.09,1,38.0,0.18,-38,2025-05-09,2025-06-08,Edward,Anderson,Edward Anderson,edward_anderson@outlook.com,+353-1-7734154,30
393,TI-2024-000394,40,Female,Galway,Individual,Prepay,Essentials,19,24,Yes,Active,65.6,1571,213,Yes,No,27,6,127.4,4,5,Credit Card,Yes,1,409.47,No,No,Yes,0.04,4,8.5,0.74,-6,2024-03-24,2026-03-14,Christine,Nguyen,Christine Nguyen,christine_nguyen@outlook.com,+353-91-121342,720
394,TI-2025-000395,50,Male,Dublin,Individual,Postpay,Freedom,64,0,Yes,Active,5.9,2419,81,Yes,No,0,4,20.7,1,2,Debit Card,Yes,1,62.45,Yes,Yes,No,0.4,2,11.1,0.2,34,2025-03-09,2025-06-16,Ryan,Davis,Ryan Davis,ryan_davis@hotmail.com,+353-1-8825267,99
395,TI-2024-000396,20,Female,Cork,Individual,Prepay,Freedom,18,0,Yes,Active,8.1,831,127,Yes,No,18,14,243.1,0,4,Direct Debit,Yes,4,488.43,No,No,No,0.28,0,26.4,0.26,-64,2024-11-23,2025-10-19,Samantha,Roberts,Samantha Roberts,samantha_roberts@mail.com,+353-21-8175598,330
396,TI-2023-000397,35,Male,Cork,Family,Prepay,Freedom,88,12,No,Active,85.9,344,482,No,Yes,15,9,285.9,3,1,Direct Debit,Yes,3,492.76,No,No,No,0.09,3,5.8,0.29,-12,2023-02-03,2024-01-29,Matthew,Thomas,Matthew Thomas,matthew_thomas@mail.com,+353-21-3491069,360
397,TI-2023-000398,42,Male,Other,Individual,SIM-only,Freedom,61,24,Yes,Active,70.0,1442,261,No,Yes,25,15,109.4,3,2,Credit Card,Yes,5,468.36,Yes,No,No,0.23,4,18.0,0.16,-9,2023-03-28,2025-03-17,Ryan,Scott,Ryan Scott,ryan_scott@yahoo.com,+353-87-2716622,720
398,TI-2023-000399,59,Male,Galway,Individual,Prepay,Essentials,11,1,Yes,Active,30.2,1219,66,Yes,No,6,8,46.4,3,4,Credit Card,Yes,2,248.02,No,No,No,0.35,2,47.6,0.85,-65,2023-01-16,2023-02-15,Patrick,Jones,Patrick Jones,patrick_jones@gmail.com,+353-91-626370,30
399,TI-2025-000400,48,Female,Dublin,Individual,SIM-only,Freedom,34,24,Yes,Active,70.4,2125,61,Yes,No,14,6,98.6,1,3,Debit Card,Yes,5,123.04,Yes,Yes,Yes,0.07,1,1.9,0.61,-84,2025-03-24,2027-03-14,Debra,Clark,Debra Clark,debra_clark@yahoo.com,+353-1-1972316,720
400,TI-2023-000401,20,Male,Dublin,Individual,SIM-only,Freedom,22,12,Yes,Active,80.3,166,132,No,Yes,28,10,175.2,1,3,Debit Card,No,4,291.0,Yes,No,No,0.29,2,43.9,0.83,-11,2023-11-19,2024-11-13,Steven,Scott,Steven Scott,steven_scott@hotmail.com,+353-1-7894748,360
401,TI-2023-000402,57,Female,Dublin,Business,Postpay,Unlimited,60,0,No,Active,34.1,263,136,Yes,Yes,0,8,95.8,2,5,Direct Debit,Yes,3,209.97,Yes,No,Yes,0.5,4,55.8,0.49,-9,2023-12-04,2024-10-21,Laura,Green,Laura Green,laura_green@gmail.com,+353-1-8402559,322
402,TI-2023-000403,63,Male,Dublin,Individual,Postpay,Freedom,67,24,Yes,Active,8.4,1495,27,Yes,No,22,16,183.6,0,4,Debit Card,Yes,1,102.97,No,No,No,0.54,0,13.1,0.52,64,2023-09-03,2025-08-23,David,Miller,David Miller,david_miller@outlook.com,+353-1-6317389,720
403,TI-2023-000404,41,Male,Dublin,Individual,Postpay,Unlimited,43,1,Yes,Active,93.6,1231,210,No,Yes,20,8,290.1,2,3,Credit Card,Yes,0,211.84,Yes,No,Yes,0.39,1,13.8,0.62,87,2023-08-25,2023-09-24,Gregory,Garcia,Gregory Garcia,gregory_garcia@outlook.com,+353-1-3570902,30
404,TI-2023-000405,67,Female,Other,Individual,Postpay,Freedom,44,1,Yes,Active,37.8,2771,475,Yes,Yes,8,2,201.5,1,5,Credit Card,Yes,2,331.94,No,No,Yes,0.31,1,3.0,0.37,-52,2023-03-10,2023-04-09,Jessica,Sanchez,Jessica Sanchez,jessica_sanchez@mail.com,+353-85-3773177,30
405,TI-2024-000406,49,Female,Cork,Business,Prepay,Freedom,12,12,Yes,Active,15.1,1286,474,Yes,Yes,1,7,109.4,4,2,Direct Debit,Yes,5,35.46,No,No,Yes,0.58,0,37.4,0.5,-20,2024-11-22,2025-11-17,Laura,Robinson,Laura Robinson,laura_robinson@hotmail.com,+353-21-7894057,360
406,TI-2025-000407,64,Male,Cork,Individual,Postpay,Essentials,68,1,Yes,Active,51.7,1529,204,No,Yes,16,18,280.8,2,2,Direct Debit,Yes,3,166.71,Yes,No,No,0.55,1,47.5,0.55,83,2025-03-09,2025-04-08,Charles,Hall,Charles Hall,charles_hall@yahoo.com,+353-21-8284610,30
407,TI-2024-000408,39,Female,Dublin,Individual,Postpay,Freedom,79,0,Yes,Active,78.0,1808,252,No,Yes,24,19,170.1,1,4,Credit Card,Yes,2,8.9,No,No,Yes,0.04,4,33.4,0.95,-67,2024-04-10,2024-12-13,Brenda,Carter,Brenda Carter,brenda_carter@gmail.com,+353-1-3482672,247
408,TI-2023-000409,40,Female,Other,Family,Postpay,Freedom,57,0,Yes,Cancelled,26.1,2559,37,No,Yes,23,15,39.4,1,4,Debit Card,Yes,0,374.75,No,Yes,No,0.25,1,28.7,0.88,57,2023-02-10,2023-10-04,Michelle,Carter,Michelle Carter,michelle_carter@yahoo.com,+353-87-6428414,236
409,TI-2022-000410,19,Female,Galway,Family,Postpay,Freedom,73,1,No,Cancelled,30.6,1877,42,Yes,No,9,6,150.2,4,4,Credit Card,Yes,0,320.35,No,No,No,0.09,3,33.3,0.13,54,2022-12-04,2023-01-03,Elizabeth,Baker,Elizabeth Baker,elizabeth_baker@yahoo.com,+353-91-668448,30
410,TI-2024-000411,44,Male,Dublin,Individual,Prepay,Freedom,28,24,Yes,Active,28.1,1749,116,No,Yes,5,6,196.4,4,4,Credit Card,Yes,0,31.34,No,No,No,0.09,2,56.5,0.04,78,2024-02-25,2026-02-14,Andrew,Williams,Andrew Williams,andrew_williams@outlook.com,+353-1-8368133,720
411,TI-2024-000412,59,Male,Galway,Individual,Postpay,Freedom,76,12,No,Active,99.2,1909,404,No,Yes,4,19,251.6,4,3,Credit Card,No,5,482.37,No,No,No,0.35,4,3.4,0.68,36,2024-02-24,2025-02-18,Kevin,Garcia,Kevin Garcia,kevin_garcia@icloud.com,+353-91-650233,360
412,TI-2025-000413,19,Female,Cork,Individual,Postpay,Freedom,91,24,No,Active,23.8,2623,474,Yes,Yes,7,12,281.0,0,3,Direct Debit,Yes,4,11.31,Yes,No,No,0.44,0,56.7,0.05,-81,2025-01-19,2027-01-09,Mary,Scott,Mary Scott,mary_scott@yahoo.com,+353-21-1247390,720
413,TI-2025-000414,43,Male,Dublin,Individual,Prepay,Freedom,82,1,Yes,Active,59.7,2769,189,Yes,No,7,2,95.9,1,5,Debit Card,Yes,2,294.98,No,No,No,0.31,4,48.3,0.06,74,2025-03-10,2025-04-09,Robert,Anderson,Robert Anderson,robert_anderson@mail.com,+353-1-8637585,30
414,TI-2024-000415,34,Female,Cork,Individual,SIM-only,Essentials,85,1,Yes,Active,92.9,1335,45,Yes,Yes,29,11,47.5,4,3,Direct Debit,Yes,4,388.18,No,No,No,0.16,3,18.1,0.16,46,2024-02-07,2024-03-08,Linda,Garcia,Linda Garcia,linda_garcia@mail.com,+353-21-3016463,30
415,TI-2022-000416,57,Female,Cork,Individual,Postpay,Unlimited,14,0,Yes,Active,19.0,1197,453,No,Yes,4,7,23.1,0,2,Direct Debit,No,0,393.95,No,No,No,0.41,1,38.3,0.35,-33,2022-11-19,2023-06-08,Susan,White,Susan White,susan_white@mail.com,+353-21-3037408,201
416,TI-2022-000417,50,Female,Dublin,Individual,Postpay,Essentials,76,0,Yes,Active,97.2,2478,165,No,No,11,12,221.8,3,5,Credit Card,Yes,3,17.14,No,No,No,0.16,1,4.5,0.43,-24,2022-11-28,2023-08-30,Sharon,Davis,Sharon Davis,sharon_davis@gmail.com,+353-1-4433420,275
417,TI-2025-000418,26,Female,Other,Individual,Postpay,Essentials,20,1,No,Cancelled,95.0,767,304,No,Yes,6,19,238.8,3,3,Debit Card,Yes,0,453.21,No,No,No,0.2,4,28.0,0.52,1,2025-04-08,2025-05-08,Patricia,Green,Patricia Green,patricia_green@outlook.com,+353-83-7252666,30
418,TI-2024-000419,60,Other,Other,Individual,Postpay,Freedom,77,12,Yes,Active,89.0,2510,202,No,Yes,12,15,123.4,3,4,Direct Debit,Yes,4,459.23,No,No,No,0.14,1,13.4,0.99,39,2024-04-27,2025-04-22,Larry,Hernandez,Larry Hernandez,larry_hernandez@icloud.com,+353-85-4839515,360
419,TI-2024-000420,65,Male,Galway,Business,Prepay,Freedom,78,24,Yes,Active,25.4,100,494,No,Yes,12,6,119.4,1,3,Debit Card,Yes,0,280.7,No,No,No,0.63,1,2.6,0.39,24,2024-06-22,2026-06-12,Patrick,Miller,Patrick Miller,patrick_miller@outlook.com,+353-91-302764,720
420,TI-2024-000421,56,Female,Cork,Individual,Postpay,Freedom,10,24,Yes,Active,65.2,1732,232,No,No,16,3,286.3,0,1,Debit Card,Yes,0,241.04,Yes,No,No,0.32,3,26.4,0.24,-28,2024-02-05,2026-01-25,Samantha,Wright,Samantha Wright,samantha_wright@yahoo.com,+353-21-5724820,720
421,TI-2023-000422,46,Male,Cork,Individual,Prepay,Essentials,100,1,Yes,Active,77.3,1919,244,No,No,3,11,275.1,0,5,Credit Card,Yes,4,22.43,No,No,No,0.2,0,52.6,0.58,-22,2023-06-21,2023-07-21,Joseph,Green,Joseph Green,joseph_green@gmail.com,+353-21-4739301,30
422,TI-2024-000423,59,Male,Galway,Individual,Postpay,Freedom,72,24,Yes,Active,98.7,2291,208,Yes,No,17,16,70.7,3,3,Debit Card,Yes,4,280.98,Yes,No,Yes,0.03,2,66.4,0.22,12,2024-11-02,2026-10-23,Jack,Green,Jack Green,jack_green@icloud.com,+353-91-671050,720
423,TI-2023-000424,43,Female,Cork,Business,SIM-only,Freedom,38,1,No,Active,22.1,1371,247,No,Yes,9,0,234.5,2,3,Credit Card,Yes,3,204.69,No,No,Yes,0.08,4,48.0,0.94,32,2023-06-04,2023-07-04,Anna,Garcia,Anna Garcia,anna_garcia@gmail.com,+353-21-5845013,30
424,TI-2022-000425,52,Female,Dublin,Individual,Prepay,Unlimited,91,0,Yes,Active,77.8,104,294,No,No,2,16,187.2,3,2,Credit Card,Yes,4,386.4,Yes,No,No,0.27,0,29.5,0.26,96,2022-10-20,2023-08-01,Sandra,Rodriguez,Sandra Rodriguez,sandra_rodriguez@hotmail.com,+353-1-5603266,285
425,TI-2023-000426,67,Other,Cork,Individual,Prepay,Unlimited,21,24,No,Active,37.2,693,326,No,Yes,11,1,47.1,1,4,Credit Card,Yes,3,201.94,Yes,Yes,No,0.33,2,72.0,0.99,-76,2023-01-29,2025-01-18,Karen,Adams,Karen Adams,karen_adams@icloud.com,+353-21-2479571,720
426,TI-2023-000427,42,Female,Other,Individual,Postpay,Freedom,86,12,Yes,Active,21.7,1690,382,No,No,0,5,107.7,3,4,Credit Card,Yes,1,341.79,Yes,No,Yes,0.3,0,21.1,0.42,0,2023-01-25,2024-01-20,Elizabeth,Jones,Elizabeth Jones,elizabeth_jones@hotmail.com,+353-86-4822472,360
